Type,Intervals,ClockTime
1,328,552.000000
2,328,492.000000
0,329,2002.000000
1,329,506.000000
2,329,486.000000
0,330,2025.000000
1,330,585.000000
2,330,777.000000
0,331,2565.000000
1,331,553.000000
2,331,519.000000
0,332,2043.000000
1,332,535.000000
2,332,503.000000
0,333,2042.000000
1,333,512.000000
2,333,497.000000
0,334,2061.000000
1,334,515.000000
2,334,548.000000
0,335,2061.000000
1,335,522.000000
2,335,502.000000
0,336,2074.000000
1,336,510.000000
2,336,550.000000
0,337,2087.000000
1,337,515.000000
2,337,503.000000
0,338,2091.000000
1,338,515.000000
2,338,505.000000
0,339,2105.000000
1,339,518.000000
2,339,506.000000
0,340,2153.000000
1,340,534.000000
2,340,543.000000
0,341,2118.000000
1,341,524.000000
2,341,499.000000
0,342,2123.000000
1,342,533.000000
2,342,517.000000
0,343,2166.000000
1,343,529.000000
2,343,512.000000
0,344,2151.000000
1,344,522.000000
2,344,514.000000
0,345,2154.000000
1,345,536.000000
2,345,622.000000
0,346,2173.000000
1,346,537.000000
2,346,530.000000
0,347,2176.000000
1,347,587.000000
2,347,516.000000
0,348,2192.000000
1,348,534.000000
2,348,520.000000
0,349,2213.000000
1,349,533.000000
2,349,527.000000
0,350,2219.000000
1,350,539.000000
2,350,526.000000
0,351,2219.000000
1,351,569.000000
2,351,535.000000
0,352,2214.000000
1,352,537.000000
2,352,526.000000
0,353,2257.000000
1,353,540.000000
2,353,522.000000
0,354,2425.000000
1,354,781.000000
2,354,617.000000
0,355,2334.000000
1,355,554.000000
2,355,526.000000
0,356,2547.000000
1,356,563.000000
2,356,528.000000
0,357,2283.000000
1,357,550.000000
2,357,527.000000
0,358,2272.000000
1,358,569.000000
2,358,532.000000
0,359,2364.000000
1,359,558.000000
2,359,542.000000
0,360,2321.000000
1,360,815.000000
2,360,815.000000
0,361,2633.000000
1,361,576.000000
2,361,540.000000
0,362,2344.000000
1,362,554.000000
2,362,533.000000
0,363,2338.000000
1,363,556.000000
2,363,537.000000
0,364,2347.000000
1,364,589.000000
2,364,539.000000
0,365,2365.000000
1,365,599.000000
2,365,537.000000
0,366,2363.000000
1,366,556.000000
2,366,539.000000
0,367,2363.000000
1,367,581.000000
2,367,545.000000
0,368,2428.000000
1,368,560.000000
2,368,550.000000
0,369,2437.000000
1,369,576.000000
2,369,578.000000
0,370,2396.000000
1,370,558.000000
2,370,545.000000
0,371,2412.000000
1,371,571.000000
2,371,549.000000
0,372,2433.000000
1,372,609.000000
2,372,561.000000
0,373,2446.000000
1,373,577.000000
2,373,564.000000
0,374,2469.000000
1,374,604.000000
2,374,606.000000
0,375,2470.000000
1,375,581.000000
2,375,569.000000
0,376,2471.000000
1,376,589.000000
2,376,561.000000
0,377,2470.000000
1,377,588.000000
2,377,572.000000
0,378,2475.000000
1,378,579.000000
2,378,576.000000
0,379,2504.000000
1,379,582.000000
2,379,579.000000
0,380,2587.000000
1,380,577.000000
2,380,571.000000
0,381,2523.000000
1,381,579.000000
2,381,568.000000
0,382,2527.000000
1,382,850.000000
2,382,585.000000
0,383,2608.000000
1,383,800.000000
2,383,899.000000
0,384,3185.000000
1,384,715.000000
2,384,604.000000
0,385,2583.000000
1,385,595.000000
2,385,580.000000
0,386,2568.000000
1,386,587.000000
2,386,574.000000
0,387,2644.000000
1,387,588.000000
2,387,600.000000
0,388,2809.000000
1,388,880.000000
2,388,652.000000
0,389,2616.000000
1,389,581.000000
2,389,564.000000
0,390,2585.000000
1,390,580.000000
2,390,567.000000
0,391,2600.000000
1,391,584.000000
2,391,569.000000
0,392,2603.000000
1,392,603.000000
2,392,569.000000
0,393,2627.000000
1,393,585.000000
2,393,567.000000
0,394,2629.000000
1,394,586.000000
2,394,568.000000
0,395,2653.000000
1,395,622.000000
2,395,568.000000
0,396,2675.000000
1,396,592.000000
2,396,571.000000
0,397,2665.000000
1,397,590.000000
2,397,573.000000
0,398,2732.000000
1,398,604.000000
2,398,574.000000
0,399,2689.000000
1,399,592.000000
2,399,574.000000
0,400,2727.000000
1,400,601.000000
2,400,580.000000
0,401,2700.000000
1,401,603.000000
2,401,579.000000
0,402,2748.000000
1,402,598.000000
2,402,582.000000
0,403,2724.000000
1,403,595.000000
2,403,591.000000
0,404,2755.000000
1,404,604.000000
2,404,583.000000
0,405,2764.000000
1,405,611.000000
2,405,594.000000
0,406,2770.000000
1,406,609.000000
2,406,608.000000
0,407,2771.000000
1,407,636.000000
2,407,590.000000
0,408,3124.000000
1,408,860.000000
2,408,630.000000
0,409,2800.000000
1,409,737.000000
2,409,1042.000000
0,410,3659.000000
1,410,1061.000000
2,410,994.000000
0,411,3475.000000
1,411,944.000000
2,411,916.000000
0,412,3298.000000
1,412,648.000000
2,412,596.000000
0,413,2844.000000
1,413,615.000000
2,413,593.000000
0,414,2991.000000
1,414,682.000000
2,414,600.000000
0,415,2847.000000
1,415,613.000000
2,415,603.000000
0,416,2860.000000
1,416,615.000000
2,416,601.000000
0,417,2871.000000
1,417,619.000000
2,417,608.000000
0,418,2899.000000
1,418,635.000000
2,418,602.000000
0,419,2893.000000
1,419,622.000000
2,419,603.000000
0,420,2901.000000
1,420,622.000000
2,420,604.000000
0,421,2934.000000
1,421,627.000000
2,421,602.000000
0,422,2935.000000
1,422,626.000000
2,422,613.000000
0,423,2956.000000
1,423,627.000000
2,423,654.000000
0,424,2996.000000
1,424,633.000000
2,424,631.000000
0,425,2946.000000
1,425,639.000000
2,425,620.000000
0,426,2972.000000
1,426,642.000000
2,426,613.000000
0,427,2985.000000
1,427,631.000000
2,427,613.000000
0,428,2993.000000
1,428,632.000000
2,428,614.000000
0,429,2994.000000
1,429,634.000000
2,429,628.000000
0,430,3008.000000
1,430,631.000000
2,430,612.000000
0,431,3051.000000
1,431,659.000000
2,431,621.000000
0,432,3152.000000
1,432,642.000000
2,432,617.000000
0,433,3053.000000
1,433,662.000000
2,433,619.000000
0,434,3116.000000
1,434,661.000000
2,434,624.000000
0,435,3195.000000
1,435,649.000000
2,435,664.000000
0,436,3090.000000
1,436,641.000000
2,436,630.000000
0,437,3112.000000
1,437,650.000000
2,437,669.000000
0,438,3229.000000
1,438,706.000000
2,438,631.000000
0,439,3108.000000
1,439,649.000000
2,439,628.000000
0,440,3116.000000
1,440,648.000000
2,440,661.000000
0,441,3137.000000
1,441,647.000000
2,441,627.000000
0,442,3143.000000
1,442,657.000000
2,442,630.000000
0,443,3202.000000
1,443,661.000000
2,443,629.000000
0,444,3185.000000
1,444,657.000000
2,444,648.000000
0,445,3178.000000
1,445,661.000000
2,445,632.000000
0,446,3176.000000
1,446,665.000000
2,446,745.000000
0,447,3209.000000
1,447,658.000000
2,447,676.000000
0,448,3218.000000
1,448,656.000000
2,448,646.000000
0,449,3221.000000
1,449,673.000000
2,449,637.000000
0,450,3265.000000
1,450,654.000000
2,450,644.000000
0,451,3277.000000
1,451,669.000000
2,451,661.000000
0,452,3271.000000
1,452,671.000000
2,452,653.000000
0,453,3253.000000
1,453,702.000000
2,453,645.000000
0,454,3305.000000
1,454,668.000000
2,454,995.000000
0,455,4067.000000
1,455,1137.000000
2,455,1216.000000
0,456,3396.000000
1,456,695.000000
2,456,666.000000
0,457,3343.000000
1,457,684.000000
2,457,701.000000
0,458,3374.000000
1,458,689.000000
2,458,673.000000
0,459,3377.000000
1,459,688.000000
2,459,668.000000
0,460,3408.000000
1,460,694.000000
2,460,694.000000
0,461,3387.000000
1,461,698.000000
2,461,674.000000
0,462,3396.000000
1,462,700.000000
2,462,671.000000
0,463,3415.000000
1,463,700.000000
2,463,672.000000
0,464,3428.000000
1,464,696.000000
2,464,673.000000
0,465,3537.000000
1,465,700.000000
2,465,682.000000
0,466,3441.000000
1,466,697.000000
2,466,671.000000
0,467,3487.000000
1,467,699.000000
2,467,677.000000
0,468,3503.000000
1,468,705.000000
2,468,679.000000
0,469,3479.000000
1,469,697.000000
2,469,692.000000
0,470,3494.000000
1,470,702.000000
2,470,673.000000
0,471,3519.000000
1,471,697.000000
2,471,680.000000
0,472,3504.000000
1,472,690.000000
2,472,676.000000
0,473,3590.000000
1,473,700.000000
2,473,676.000000
0,474,3530.000000
1,474,714.000000
2,474,758.000000
0,475,3692.000000
1,475,701.000000
2,475,668.000000
0,476,3541.000000
1,476,860.000000
2,476,1048.000000
0,477,4340.000000
1,477,774.000000
2,477,737.000000
0,478,3598.000000
1,478,722.000000
2,478,687.000000
0,479,3604.000000
1,479,704.000000
2,479,689.000000
0,480,3604.000000
1,480,717.000000
2,480,696.000000
0,481,3637.000000
1,481,719.000000
2,481,692.000000
0,482,3618.000000
1,482,711.000000
2,482,687.000000
0,483,3638.000000
1,483,720.000000
2,483,690.000000
0,484,3656.000000
1,484,715.000000
2,484,689.000000
0,485,3677.000000
1,485,727.000000
2,485,702.000000
0,486,3719.000000
1,486,723.000000
2,486,697.000000
0,487,3710.000000
1,487,720.000000
2,487,698.000000
0,488,3698.000000
1,488,728.000000
2,488,705.000000
0,489,3704.000000
1,489,715.000000
2,489,697.000000
0,490,3738.000000
1,490,733.000000
2,490,693.000000
0,491,3733.000000
1,491,726.000000
2,491,710.000000
0,492,3736.000000
1,492,716.000000
2,492,704.000000
0,493,3785.000000
1,493,744.000000
2,493,708.000000
0,494,3902.000000
1,494,732.000000
2,494,730.000000
0,495,3783.000000
1,495,720.000000
2,495,706.000000
0,496,3788.000000
1,496,725.000000
2,496,699.000000
0,497,3823.000000
1,497,739.000000
2,497,713.000000
0,498,3797.000000
1,498,750.000000
2,498,707.000000
0,499,3826.000000
1,499,726.000000
2,499,703.000000
0,500,3843.000000
1,500,733.000000
2,500,727.000000
0,501,3881.000000
1,501,747.000000
2,501,721.000000
0,502,3914.000000
1,502,726.000000
2,502,716.000000
0,503,3869.000000
1,503,732.000000
2,503,706.000000
0,504,3924.000000
1,504,755.000000
2,504,712.000000
0,505,3894.000000
1,505,770.000000
2,505,721.000000
0,506,3951.000000
1,506,749.000000
2,506,750.000000
0,507,3916.000000
1,507,736.000000
2,507,724.000000
0,508,3938.000000
1,508,738.000000
2,508,718.000000
0,509,3964.000000
1,509,747.000000
2,509,730.000000
0,510,3977.000000
1,510,734.000000
2,510,734.000000
0,511,4387.000000
1,511,733.000000
2,511,693.000000
0,512,3945.000000
1,512,731.000000
2,512,700.000000
0,513,4914.000000
1,513,1218.000000
2,513,1134.000000
0,514,4702.000000
1,514,754.000000
2,514,716.000000
0,515,3997.000000
1,515,739.000000
2,515,772.000000
0,516,4018.000000
1,516,765.000000
2,516,725.000000
0,517,4030.000000
1,517,776.000000
2,517,720.000000
0,518,4024.000000
1,518,765.000000
2,518,740.000000
0,519,4042.000000
1,519,749.000000
2,519,727.000000
0,520,4135.000000
1,520,751.000000
2,520,725.000000
0,521,4087.000000
1,521,754.000000
2,521,721.000000
0,522,4087.000000
1,522,764.000000
2,522,727.000000
0,523,4108.000000
1,523,750.000000
2,523,733.000000
0,524,4131.000000
1,524,763.000000
2,524,779.000000
0,525,4129.000000
1,525,760.000000
2,525,726.000000
0,526,4185.000000
1,526,755.000000
2,526,732.000000
0,527,4150.000000
1,527,798.000000
2,527,733.000000
0,528,4139.000000
1,528,764.000000
2,528,742.000000
0,529,4187.000000
1,529,757.000000
2,529,732.000000
0,530,4195.000000
1,530,801.000000
2,530,1201.000000
0,531,4816.000000
1,531,1321.000000
2,531,1234.000000
0,532,5216.000000
1,532,1328.000000
2,532,994.000000
0,533,4322.000000
1,533,780.000000
2,533,738.000000
0,534,4243.000000
1,534,756.000000
2,534,733.000000
0,535,4266.000000
1,535,783.000000
2,535,741.000000
0,536,4281.000000
1,536,769.000000
2,536,741.000000
0,537,4314.000000
1,537,829.000000
2,537,748.000000
0,538,4286.000000
1,538,766.000000
2,538,777.000000
0,539,4292.000000
1,539,772.000000
2,539,752.000000
0,540,4297.000000
1,540,774.000000
2,540,742.000000
0,541,4313.000000
1,541,787.000000
2,541,750.000000
0,542,4315.000000
1,542,769.000000
2,542,767.000000
0,543,4343.000000
1,543,776.000000
2,543,762.000000
0,544,4341.000000
1,544,787.000000
2,544,771.000000
0,545,4371.000000
1,545,777.000000
2,545,751.000000
0,546,4391.000000
1,546,774.000000
2,546,749.000000
0,547,4596.000000
1,547,790.000000
2,547,781.000000
0,548,4467.000000
1,548,787.000000
2,548,754.000000
0,549,4427.000000
1,549,783.000000
2,549,770.000000
0,550,4433.000000
1,550,782.000000
2,550,758.000000
0,551,4445.000000
1,551,786.000000
2,551,766.000000
0,552,4444.000000
1,552,784.000000
2,552,762.000000
0,553,4470.000000
1,553,802.000000
2,553,781.000000
0,554,4489.000000
1,554,790.000000
2,554,766.000000
0,555,4647.000000
1,555,1244.000000
2,555,967.000000
0,556,4507.000000
1,556,786.000000
2,556,763.000000
0,557,4565.000000
1,557,806.000000
2,557,770.000000
0,558,4541.000000
1,558,804.000000
2,558,769.000000
0,559,4543.000000
1,559,809.000000
2,559,774.000000
0,560,4562.000000
1,560,798.000000
2,560,774.000000
0,561,4636.000000
1,561,803.000000
2,561,785.000000
0,562,4628.000000
1,562,805.000000
2,562,791.000000
0,563,4599.000000
1,563,796.000000
2,563,786.000000
0,564,5365.000000
1,564,1279.000000
2,564,1328.000000
0,565,4906.000000
1,565,825.000000
2,565,787.000000
0,566,4687.000000
1,566,804.000000
2,566,784.000000
0,567,4691.000000
1,567,833.000000
2,567,787.000000
0,568,4654.000000
1,568,804.000000
2,568,785.000000
0,569,4687.000000
1,569,809.000000
2,569,802.000000
0,570,4693.000000
1,570,851.000000
2,570,798.000000
0,571,4761.000000
1,571,831.000000
2,571,791.000000
0,572,4787.000000
1,572,837.000000
2,572,795.000000
0,573,4749.000000
1,573,840.000000
2,573,828.000000
0,574,4752.000000
1,574,818.000000
2,574,805.000000
0,575,4770.000000
1,575,822.000000
2,575,808.000000
0,576,4788.000000
1,576,827.000000
2,576,838.000000
0,577,4767.000000
1,577,849.000000
2,577,796.000000
0,578,4793.000000
1,578,826.000000
2,578,800.000000
0,579,4821.000000
1,579,1212.000000
2,579,1088.000000
0,580,5906.000000
1,580,1309.000000
2,580,1408.000000
0,581,5189.000000
1,581,833.000000
2,581,801.000000
0,582,4898.000000
1,582,892.000000
2,582,808.000000
0,583,4858.000000
1,583,831.000000
2,583,806.000000
0,584,4884.000000
1,584,833.000000
2,584,816.000000
0,585,4881.000000
1,585,838.000000
2,585,827.000000
0,586,4957.000000
1,586,841.000000
2,586,847.000000
0,587,4953.000000
1,587,861.000000
2,587,809.000000
0,588,4972.000000
1,588,843.000000
2,588,835.000000
0,589,4942.000000
1,589,859.000000
2,589,817.000000
0,590,4991.000000
1,590,844.000000
2,590,831.000000
0,591,4965.000000
1,591,886.000000
2,591,874.000000
0,592,4991.000000
1,592,873.000000
2,592,827.000000
0,593,5004.000000
1,593,854.000000
2,593,824.000000
0,594,5140.000000
1,594,878.000000
2,594,844.000000
0,595,5023.000000
1,595,853.000000
2,595,823.000000
0,596,5041.000000
1,596,855.000000
2,596,835.000000
0,597,5053.000000
1,597,865.000000
2,597,834.000000
0,598,5055.000000
1,598,862.000000
2,598,837.000000
0,599,5079.000000
1,599,859.000000
2,599,838.000000
0,600,5073.000000
1,600,876.000000
2,600,831.000000
0,601,5161.000000
1,601,862.000000
2,601,851.000000
0,602,5108.000000
1,602,862.000000
2,602,841.000000
0,603,5271.000000
1,603,879.000000
2,603,847.000000
0,604,5145.000000
1,604,893.000000
2,604,848.000000
0,605,5195.000000
1,605,872.000000
2,605,859.000000
0,606,5160.000000
1,606,874.000000
2,606,852.000000
0,607,5198.000000
1,607,885.000000
2,607,850.000000
0,608,5210.000000
1,608,886.000000
2,608,853.000000
0,609,5512.000000
1,609,1374.000000
2,609,1337.000000
0,610,5760.000000
1,610,895.000000
2,610,887.000000
0,611,5289.000000
1,611,892.000000
2,611,873.000000
0,612,5303.000000
1,612,903.000000
2,612,880.000000
0,613,5272.000000
1,613,906.000000
2,613,877.000000
0,614,5332.000000
1,614,925.000000
2,614,873.000000
0,615,5324.000000
1,615,944.000000
2,615,892.000000
0,616,5316.000000
1,616,901.000000
2,616,877.000000
0,617,5456.000000
1,617,913.000000
2,617,882.000000
0,618,5366.000000
1,618,914.000000
2,618,882.000000
0,619,5376.000000
1,619,932.000000
2,619,890.000000
0,620,5385.000000
1,620,907.000000
2,620,900.000000
0,621,5393.000000
1,621,951.000000
2,621,886.000000
0,622,5422.000000
1,622,931.000000
2,622,890.000000
0,623,5564.000000
1,623,919.000000
2,623,881.000000
0,624,6107.000000
1,624,958.000000
2,624,1295.000000
0,625,5710.000000
1,625,927.000000
2,625,895.000000
0,626,5520.000000
1,626,934.000000
2,626,899.000000
0,627,5479.000000
1,627,921.000000
2,627,901.000000
0,628,5485.000000
1,628,967.000000
2,628,914.000000
0,629,5502.000000
1,629,924.000000
2,629,904.000000
0,630,5533.000000
1,630,941.000000
2,630,902.000000
0,631,5565.000000
1,631,932.000000
2,631,900.000000
0,632,5543.000000
1,632,939.000000
2,632,906.000000
0,633,5555.000000
1,633,950.000000
2,633,920.000000
0,634,5561.000000
1,634,933.000000
2,634,919.000000
0,635,5578.000000
1,635,935.000000
2,635,918.000000
0,636,5607.000000
1,636,1233.000000
2,636,922.000000
0,637,5624.000000
1,637,939.000000
2,637,911.000000
0,638,5633.000000
1,638,941.000000
2,638,909.000000
0,639,5657.000000
1,639,938.000000
2,639,931.000000
0,640,5669.000000
1,640,955.000000
2,640,921.000000
0,641,5662.000000
1,641,963.000000
2,641,922.000000
0,642,5732.000000
1,642,999.000000
2,642,923.000000
0,643,5691.000000
1,643,946.000000
2,643,942.000000
0,644,5757.000000
1,644,965.000000
2,644,935.000000
0,645,5718.000000
1,645,986.000000
2,645,927.000000
0,646,5759.000000
1,646,957.000000
2,646,925.000000
0,647,5750.000000
1,647,955.000000
2,647,930.000000
0,648,5771.000000
1,648,963.000000
2,648,928.000000
0,649,5807.000000
1,649,962.000000
2,649,911.000000
0,650,6720.000000
1,650,1415.000000
2,650,939.000000
0,651,5829.000000
1,651,959.000000
2,651,966.000000
0,652,5850.000000
1,652,962.000000
2,652,997.000000
0,653,5843.000000
1,653,965.000000
2,653,937.000000
0,654,5905.000000
1,654,952.000000
2,654,932.000000
0,655,5875.000000
1,655,997.000000
2,655,975.000000
0,656,5891.000000
1,656,987.000000
2,656,949.000000
0,657,5916.000000
1,657,968.000000
2,657,955.000000
0,658,5943.000000
1,658,980.000000
2,658,952.000000
0,659,5933.000000
1,659,980.000000
2,659,948.000000
0,660,5956.000000
1,660,981.000000
2,660,949.000000
0,661,5977.000000
1,661,983.000000
2,661,974.000000
0,662,6064.000000
1,662,979.000000
2,662,1223.000000
0,663,7125.000000
1,663,1563.000000
2,663,966.000000
0,664,5997.000000
1,664,976.000000
2,664,1020.000000
0,665,6043.000000
1,665,985.000000
2,665,965.000000
0,666,6037.000000
1,666,986.000000
2,666,971.000000
0,667,6072.000000
1,667,991.000000
2,667,983.000000
0,668,6057.000000
1,668,988.000000
2,668,974.000000
0,669,6119.000000
1,669,1041.000000
2,669,995.000000
0,670,6089.000000
1,670,996.000000
2,670,973.000000
0,671,6157.000000
1,671,1034.000000
2,671,993.000000
0,672,6146.000000
1,672,1010.000000
2,672,975.000000
0,673,6134.000000
1,673,1002.000000
2,673,985.000000
0,674,6146.000000
1,674,1006.000000
2,674,977.000000
0,675,6261.000000
1,675,1202.000000
2,675,1547.000000
0,676,6844.000000
1,676,994.000000
2,676,956.000000
0,677,6251.000000
1,677,1014.000000
2,677,975.000000
0,678,6219.000000
1,678,995.000000
2,678,966.000000
0,679,6241.000000
1,679,1016.000000
2,679,963.000000
0,680,6245.000000
1,680,996.000000
2,680,971.000000
0,681,6269.000000
1,681,1033.000000
2,681,1007.000000
0,682,6279.000000
1,682,1004.000000
2,682,988.000000
0,683,6273.000000
1,683,1000.000000
2,683,981.000000
0,684,6308.000000
1,684,1002.000000
2,684,990.000000
0,685,6295.000000
1,685,1009.000000
2,685,973.000000
0,686,6336.000000
1,686,1012.000000
2,686,982.000000
0,687,6388.000000
1,687,1022.000000
2,687,1015.000000
0,688,6394.000000
1,688,1002.000000
2,688,974.000000
0,689,6383.000000
1,689,1015.000000
2,689,984.000000
0,690,6373.000000
1,690,1012.000000
2,690,979.000000
0,691,6440.000000
1,691,1028.000000
2,691,986.000000
0,692,6404.000000
1,692,1024.000000
2,692,1018.000000
0,693,6448.000000
1,693,1028.000000
2,693,1031.000000
0,694,6432.000000
1,694,1045.000000
2,694,1041.000000
0,695,6445.000000
1,695,1063.000000
2,695,999.000000
0,696,6467.000000
1,696,1034.000000
2,696,1005.000000
0,697,6499.000000
1,697,1040.000000
2,697,1004.000000
0,698,6518.000000
1,698,1039.000000
2,698,1006.000000
0,699,7196.000000
1,699,1632.000000
2,699,1717.000000
0,700,6615.000000
1,700,1039.000000
2,700,992.000000
0,701,6612.000000
1,701,1040.000000
2,701,1039.000000
0,702,6551.000000
1,702,1036.000000
2,702,1019.000000
0,703,6584.000000
1,703,1039.000000
2,703,1022.000000
0,704,6603.000000
1,704,1062.000000
2,704,1036.000000
0,705,6620.000000
1,705,1048.000000
2,705,1011.000000
0,706,6622.000000
1,706,1039.000000
2,706,1009.000000
0,707,6743.000000
1,707,1090.000000
2,707,1016.000000
0,708,6696.000000
1,708,1041.000000
2,708,1024.000000
0,709,6711.000000
1,709,1041.000000
2,709,1008.000000
0,710,6780.000000
1,710,1204.000000
2,710,1006.000000
0,711,7627.000000
1,711,1028.000000
2,711,1010.000000
0,712,6795.000000
1,712,1028.000000
2,712,1020.000000
0,713,6787.000000
1,713,1072.000000
2,713,1027.000000
0,714,6824.000000
1,714,1116.000000
2,714,1643.000000
0,715,8117.000000
1,715,1443.000000
2,715,996.000000
0,716,6780.000000
1,716,1034.000000
2,716,994.000000
0,717,6777.000000
1,717,1031.000000
2,717,993.000000
0,718,6796.000000
1,718,1044.000000
2,718,1014.000000
0,719,6778.000000
1,719,1044.000000
2,719,1007.000000
0,720,6787.000000
1,720,1044.000000
2,720,1009.000000
0,721,6824.000000
1,721,1042.000000
2,721,1029.000000
0,722,6823.000000
1,722,1046.000000
2,722,1009.000000
0,723,6882.000000
1,723,1192.000000
2,723,1039.000000
0,724,6863.000000
1,724,1054.000000
2,724,1018.000000
0,725,6903.000000
1,725,1057.000000
2,725,1020.000000
0,726,6895.000000
1,726,1071.000000
2,726,1062.000000
0,727,6940.000000
1,727,1054.000000
2,727,1033.000000
0,728,6941.000000
1,728,1075.000000
2,728,1023.000000
0,729,6978.000000
1,729,1059.000000
2,729,1039.000000
0,730,6962.000000
1,730,1056.000000
2,730,1045.000000
0,731,7000.000000
1,731,1072.000000
2,731,1031.000000
0,732,7015.000000
1,732,1065.000000
2,732,1018.000000
0,733,8154.000000
1,733,1068.000000
2,733,1056.000000
0,734,7057.000000
1,734,1076.000000
2,734,1057.000000
0,735,7079.000000
1,735,1061.000000
2,735,1038.000000
0,736,7093.000000
1,736,1062.000000
2,736,1065.000000
0,737,7074.000000
1,737,1118.000000
2,737,1037.000000
0,738,7105.000000
1,738,1065.000000
2,738,1044.000000
0,739,7087.000000
1,739,1084.000000
2,739,1051.000000
0,740,7087.000000
1,740,1078.000000
2,740,1041.000000
0,741,7118.000000
1,741,1074.000000
2,741,1045.000000
0,742,7137.000000
1,742,1082.000000
2,742,1044.000000
0,743,7167.000000
1,743,1088.000000
2,743,1044.000000
0,744,8219.000000
1,744,1740.000000
2,744,1071.000000
0,745,7177.000000
1,745,1124.000000
2,745,1055.000000
0,746,7399.000000
1,746,1523.000000
2,746,1560.000000
0,747,7223.000000
1,747,1135.000000
2,747,1056.000000
0,748,7258.000000
1,748,1094.000000
2,748,1051.000000
0,749,7249.000000
1,749,1086.000000
2,749,1079.000000
0,750,7250.000000
1,750,1096.000000
2,750,1055.000000
0,751,7260.000000
1,751,1096.000000
2,751,1062.000000
0,752,7287.000000
1,752,1092.000000
2,752,1070.000000
0,753,7384.000000
1,753,1091.000000
2,753,1059.000000
0,754,7367.000000
1,754,1109.000000
2,754,1104.000000
0,755,8301.000000
1,755,1912.000000
2,755,1180.000000
0,756,7344.000000
1,756,1142.000000
2,756,1072.000000
0,757,7343.000000
1,757,1098.000000
2,757,1067.000000
0,758,7362.000000
1,758,1101.000000
2,758,1099.000000
0,759,7358.000000
1,759,1109.000000
2,759,1068.000000
0,760,7380.000000
1,760,1099.000000
2,760,1074.000000
0,761,7441.000000
1,761,1105.000000
2,761,1091.000000
0,762,7436.000000
1,762,1107.000000
2,762,1093.000000
0,763,7442.000000
1,763,1108.000000
2,763,1081.000000
0,764,7438.000000
1,764,1119.000000
2,764,1078.000000
0,765,7513.000000
1,765,1116.000000
2,765,1081.000000
0,766,7471.000000
1,766,1122.000000
2,766,1077.000000
0,767,7499.000000
1,767,1119.000000
2,767,1101.000000
0,768,7486.000000
1,768,1110.000000
2,768,1158.000000
0,769,7563.000000
1,769,1121.000000
2,769,1087.000000
0,770,7533.000000
1,770,1118.000000
2,770,1102.000000
0,771,7572.000000
1,771,1141.000000
2,771,1088.000000
0,772,7542.000000
1,772,1121.000000
2,772,1086.000000
0,773,7565.000000
1,773,1127.000000
2,773,1088.000000
0,774,7605.000000
1,774,1137.000000
2,774,1098.000000
0,775,8075.000000
1,775,1741.000000
2,775,1953.000000
0,776,7725.000000
1,776,1190.000000
2,776,1098.000000
0,777,7633.000000
1,777,1156.000000
2,777,1101.000000
0,778,7630.000000
1,778,1137.000000
2,778,1145.000000
0,779,7659.000000
1,779,1136.000000
2,779,1114.000000
0,780,7663.000000
1,780,1132.000000
2,780,1108.000000
0,781,7678.000000
1,781,1135.000000
2,781,1110.000000
0,782,7691.000000
1,782,1133.000000
2,782,1122.000000
0,783,7721.000000
1,783,1143.000000
2,783,1106.000000
0,784,7733.000000
1,784,1140.000000
2,784,1120.000000
0,785,7798.000000
1,785,1170.000000
2,785,1456.000000
0,786,8799.000000
1,786,1155.000000
2,786,1106.000000
0,787,7826.000000
1,787,1148.000000
2,787,1121.000000
0,788,7890.000000
1,788,1159.000000
2,788,1129.000000
0,789,7850.000000
1,789,1151.000000
2,789,1126.000000
0,790,7824.000000
1,790,1154.000000
2,790,1116.000000
0,791,7826.000000
1,791,1159.000000
2,791,1135.000000
0,792,7824.000000
1,792,1152.000000
2,792,1120.000000
0,793,7861.000000
1,793,1173.000000
2,793,1130.000000
0,794,7863.000000
1,794,1182.000000
2,794,1119.000000
0,795,7922.000000
1,795,1186.000000
2,795,1131.000000
0,796,9137.000000
1,796,1185.000000
2,796,1127.000000
0,797,7966.000000
1,797,1169.000000
2,797,1126.000000
0,798,7930.000000
1,798,1175.000000
2,798,1128.000000
0,799,8003.000000
1,799,1164.000000
2,799,1138.000000
0,800,7958.000000
1,800,1162.000000
2,800,1129.000000
0,801,7976.000000
1,801,1177.000000
2,801,1143.000000
0,802,7991.000000
1,802,1169.000000
2,802,1133.000000
0,803,7997.000000
1,803,1178.000000
2,803,1136.000000
0,804,8033.000000
1,804,1172.000000
2,804,1135.000000
0,805,8083.000000
1,805,1189.000000
2,805,1161.000000
0,806,8118.000000
1,806,1171.000000
2,806,1142.000000
0,807,8106.000000
1,807,1169.000000
2,807,1141.000000
0,808,8122.000000
1,808,1208.000000
2,808,1143.000000
0,809,8096.000000
1,809,1217.000000
2,809,1162.000000
0,810,8093.000000
1,810,1194.000000
2,810,1149.000000
0,811,8117.000000
1,811,1174.000000
2,811,1163.000000
0,812,8114.000000
1,812,1175.000000
2,812,1180.000000
0,813,8143.000000
1,813,1230.000000
2,813,1158.000000
0,814,8174.000000
1,814,1184.000000
2,814,1998.000000
0,815,9137.000000
1,815,1218.000000
2,815,1154.000000
0,816,8262.000000
1,816,1190.000000
2,816,1177.000000
0,817,8223.000000
